2001,0.056391439434482465
2002,0.04498026739413895
2003,0.11685989480934797
2004,0.15089358189983448
2005,0.04026941111111956
2006,0.058788080552569566
2007,0.1341692763046173
2008,0.029529597130852663
2009,0.02799721709420667
2010,0.024277886251438972
2011,0.015523236464911288
2012,0.21349632402766525
2013,0.20695324641795745
2014,0.052322987748998115
2015,0.33942655259826854
2016,0.41892254347844193
2017,0.23947947914371162
2018,0.06651608310315228
2019,3.5131646205196163
